"EUR","DNK","CZE","HUN","POL","SWE","NOR"
-0.00597340901880411,-0.00592140205080716,-0.00652893859573167,-0.00351774415802186,-0.00388117606243488,-0.000518033612805446,-0.006636546157885
0.00156467938994004,0.00172273182124538,-0.00211293347459129,-0.0019419662984328,-0.00181752763464416,0.00564837288804254,0.00344150228305784
0.00562617989760117,0.00560337486089146,-0.000478846725251003,0.00053564124858152,0.00690955374226876,0.00308672671755517,0.00649254163450186
0.00121596988569034,0.00124898197067136,-0.00317816423092188,0.00339171406884198,0.0108490350794062,-0.000774309847080712,0.000173251674477903
-0.00256878394482024,-0.0026446176644721,-0.000647017388055726,-0.000343916918704501,0.00230715572907836,-0.00106389359826853,-0.00276694931908139
0.000744274197894468,0.000698061321754206,0.000963441292479494,-0.00209616327484063,-0.00379193699665747,-0.00544282503760174,-0.000382249717966854
0.00317385551905885,0.00287775191133788,0.00571761059406972,0.00689163074357335,0.0048006964762719,0.00851165073530868,-0.00244463802361983
0.00276047978696153,0.00244590478218054,0.00099831900564773,0.00677125747385254,0.00119238566806712,0.00599079002610026,0.00237512237388104
-0.000336236175455251,-0.000550032700235903,-0.00223670072098692,0.00198237944482038,0.00600743111419555,-0.00735511387779875,0.00119846818864389
-0.000807428384600961,-0.000712787344368859,-0.000154043350862221,-0.00534424991412585,-0.00807401618901138,0.000260349784922731,0.0029985549684115
-0.000740715834681605,-0.0008758900550494,0.000422987539668629,0.000145549697204927,-0.00358885314559432,0.00498981669109133,0.00149591246112957
-0.0093395372975465,-0.0093939163373733,-0.00864229412474549,-0.00776814736523068,-0.0117492607658001,-0.00979255099326481,-0.00787644706617296
-0.00238265540406751,-0.00254744639984406,-0.00201664203573371,0.00293270148347613,-0.00520549120651603,-0.00306576043291029,0.00371174056295054
-0.00245666835714869,-0.00204080769647463,-0.00265637767883131,0.00230104023610433,-0.000274725276453225,-0.00259162234966803,-0.000303723215032026
0.000409864067490495,0.000695989844665235,-0.00214279883845636,0.00203417482673363,0.000171712142187586,-0.00445336643977745,0.00240989038074568
-0.00225633407407383,-0.00223621476524372,-0.00120982824921123,-0.00167715398387269,-0.00409477027249561,-0.00486072049388442,-0.00569599261626408
-0.000684743932534204,-0.000715911624673549,-0.00368285735544083,-0.00553599851009423,-0.0114786341735511,-0.00358008477103811,0.000861690097316181
0.00177935990007727,0.0018987957070129,-0.00142714988638115,-0.00359393988557688,-0.00111673367040943,0.000691134784390091,0.00256326848285848
6.83737308392884e-05,-9.16464281446316e-05,0.00046263843283878,0.00290510425627843,0.00150032302527747,-0.003005591794214,-0.00128515747840074
-0.00260149390232556,-0.003038246580783,-0.00492857636160293,-0.00500857202100313,-0.00824461814971178,-0.00450001482854789,-2.60675758472217e-05
0.000753760271408999,0.00066167350665669,-0.0010859481747949,0.00125585830458785,0.00107161375947507,0.00687928601973775,0.00615908980557789
0.00573732876295763,0.00536906662493397,0.00299765435905996,0.0111146345416007,0.00575997110585136,0.00723273367612709,0.00644749779135889
0.005907734562488,0.0059310047451655,0.00620255301656858,0.00335091819826605,0.0040592743829142,0.00259188663690946,0.00837368394094229
0.00202908422678089,0.0018785483533148,0.000994178872661067,-0.000502298408293633,-0.00535194129945715,-0.00508299367544884,-0.00313618801455018
-0.00202908422678089,-0.00216018091553405,-0.00198700438553079,-0.00170448585399008,-0.00337929846646778,-0.000681123234350878,-0.00734191899616166
-0.000745030343649644,-0.000854467827645422,0.0035219456197062,0.00849059038614097,-0.0030564411013112,-0.00669245389880935,0.00956723996410869
0.00155715816305618,0.00133592055238374,0.000751425293046726,0.000715077990498969,-0.0013555504817615,0.0035892706482934,-0.00238751104653812
0.00108181214066416,0.00107108180414617,0.00423892690066285,0.00864672154350998,0.00726675949235212,0.00525967666926652,0.00170594648877254
0.00263202446529742,0.00263650394855164,0.00307771406848456,0.00368767322246999,0.00300358210614204,0.00109437765517262,0.00262997900364947
-0.000674217932767618,-0.00058830718571734,-0.0022255821199062,-0.00934896838046306,-0.0117159380705332,0.00170712498110825,-0.0004591095056794
0.000134879957043033,0.000217261420658144,-0.00237244727672214,-0.00274238432925067,0.00459398662337906,-0.000613943679244944,0.00193703015385482
-0.00574850262540988,-0.00561868073417493,-0.00636900976116506,-0.00775953105689986,-0.00690775989918402,-0.00654833330521498,-0.00516524360025761
0.000542446446715916,0.000618783745731655,-0.000850243588609079,0.00076262205547728,0.001537224993722,0.00328669115385116,0.000929498862410671
0.000813118353514053,0.00111829884777581,0.00381224588744589,0.00211490183424701,0.00948890424647408,0.000544346332299384,0.00415935411009105
-0.00461643725492755,-0.00436206701107134,-0.006630474475676,-0.00688405162007388,-0.0109730821255047,-0.00862250992274971,-0.00149503523340311
0.00711939814222712,0.00738339551736367,0.00670517084663391,0.0016764070366504,0.00353014222395842,0.00632134291149766,0.0117553464092102
-0.00541970027917565,-0.00535025370515774,-0.0051437216457022,-0.00593810967859465,-0.00448542109649064,-0.00433712222130689,-0.00480881502393871
-0.00599579366558656,-0.00600190902387743,-0.00390702632463036,-0.00311133677821473,-0.00352827861744331,-0.00237431236668018,-0.006462099075212
-0.00273729042468074,-0.00233924672878594,-0.00410681103162069,-0.00296630263528641,-0.00519981227162791,-0.00325669538148432,-0.00227972673973476
-0.00701419462182157,-0.00698601036657998,-0.00783779550044317,-0.00450172769203849,-0.00101819359832089,-0.0119961038809047,-0.00752243169756417
0.00543685314332637,0.00521187639998422,0.00862506029256638,0.00728005851276503,0.00413776473644578,0.00663934407800149,0.00205719060413356
-0.00123617899129236,-0.00132575951362757,-0.00164142675387646,-0.00178858529238557,-0.00481713687971408,-0.00463119353947095,-0.00475508805365976
-0.00227030471427053,-0.0018904033109659,-0.000594321289578037,-0.00532948789283161,-0.00388844083430118,-0.00452034554842529,-0.00604075016068917
0.00261384108097318,0.00260874121852206,-0.000369557033251589,-0.0017591637666774,-0.00159918098533307,0.000573512559468803,0.000648971403138798
-0.00268271871987491,-0.00293185045533306,-0.0054168610674763,-0.00311954490910882,-0.00718284986784656,-0.00496662922409774,-0.00304081946523649
0.00460434445703578,0.00428424011281736,0.00410335500341485,0.00442223686648813,0.00489643503088577,0.00345861624158506,0.00200226296529271
0.00157572053292804,0.00174528129544349,-0.00291531195604255,-0.000719612426131278,-0.00965316150166573,0.00134628632960787,0.0037682732161568
0.00102630777712925,0.000954023482626187,0.00118188004002828,0.00420327813648935,0.00501026698428997,0.00612729949317758,0.00778528344903995
-0.00479847369855274,-0.00471475725741932,-0.00638254637634228,-0.00773875315587169,-0.00157661567774436,-0.00595822225020415,0.001394252996191
0.0057554115706206,0.00592432397686915,0.00830813292761068,0.00729512308695668,0.00829010933784557,0.00227608230479559,0.00876564056951246
0.00150191180608422,0.00145503821123727,0.00169221220047522,0.00151206318227182,0.00251495632586107,0.00133387098819826,-0.000669602205040309
-0.0054723441852092,-0.00521682114278921,-0.00617117288741431,-0.00727555179085115,-0.00433325320914291,-0.00241987050790682,-0.00249588393824096
0.00020575426155367,0.000165448780192978,0.000566921796652409,0.00382076818436605,0.0083619428897812,-0.00389138465846095,0.0035890534332772
-0.00102919491742776,-0.00105750539757343,-2.3813776270476e-05,0.00385579879050102,0.00387013261609526,0.00139940511303482,0.00504358224972101
-0.00144265473446187,-0.00133497232496316,-0.00438184767062966,-0.00233042304213171,-0.000658826067045704,0.000220779795129911,-0.00335110490571422
0.00185445981921073,0.0018684626520078,-0.00314785839209408,-0.00338558426846536,-0.00399786361498555,-0.00211412675839906,-0.00468670742227717
-0.00267976935711545,-0.00289161266037929,-0.00211851763839821,-0.00495239620044785,0.000536356010212069,-0.00775805972764676,-0.00509292691556418
0.000206391249743643,0.000258190638335432,-0.00168938064951929,-0.000326553811176744,-0.00724718846608519,0.00221214393422908,-0.00176044347099769
0.00254199580390263,0.0027437638058303,-0.00384421410720259,3.02919399501889e-05,-0.000126034155423005,0.0012005248179352,0.00115403862167485
0.000891601855985802,0.00100171402550719,0.00271396141519409,0.00684059928927905,0.00348707978182761,-0.000681602681675386,0.00551242540442942
0.00137014476459735,0.00133100198187464,-0.00250363181342861,0.00416029120236328,0.00136276447061623,0.00128132505041378,0.00294396085992377
0.00191505427517558,0.00201607428788453,0.0040865911207586,0.00397216018000268,0.00118194856166753,0.000621554646522693,0.00726754132501384
0.000273280045425539,0.000384425288934676,0.000211834827400725,0.000437215152618187,0.00244898811208016,0.00129366602283687,-0.00479690007097533
0.00449837181668361,0.00449229670482953,0.00614290868258527,0.00262307059232647,0.00313736932449005,0.00468015550675416,0.00243083223733276
0.000951604204491308,0.00107442692396642,0.00436344191086135,-0.00146965354814288,0.00222228239763034,0.0056166740999477,-0.00266747862112782
-0.0036072865388419,-0.00357374410567202,-0.00594355390084766,-0.00415157965795476,-0.00291664650376044,-0.00491837314797738,-0.00421830758409669
-0.00355191630258161,-0.00336660611273576,-0.0081338716763657,-0.00571619577499938,-0.0057514537138792,-0.000418922053552873,-0.00171612605516813
-0.00342724305583914,-0.0032584530540074,0.00299805459697211,-0.00176287289551436,-0.00242120012464442,-0.00419151924343053,-0.0032278285340035
0.000617771238372644,0.000468769397023561,-0.000852915504653939,0.00464455711468315,0.00107681273865112,-0.00345331532062332,-0.000520493371193975
-0.00151078177341796,-0.0017475125393358,-0.0048179123960872,-0.00405366626724213,-0.00920818478703556,-0.00122297880960121,-0.00424229583023017
0.00643926050155508,0.00640486682079233,0.00461300794713537,0.00656283656551704,0.00449755560488385,0.00808094158947181,0.0137306213709945
-0.000546410777886919,-0.000576408442501286,0.00528513988597279,0.00226593978918732,0.00664597492278074,0.00659932882380732,0.00333388503476728
-0.00506850400136655,-0.0049819130605675,-0.00116619488189373,-0.00540836850683579,-0.0108901185145791,-0.00674647636891601,-0.000294959150296314
0.00629750866241252,0.00632634962870604,-0.00055718201839694,0.00429370469719359,0.000832187615867896,0.00556180673121665,0.00511991702504977
-0.00369155464342891,-0.00364422546986498,-0.00544644106701941,-0.00300578248399841,-0.00420419951293383,0.00259420578319736,-0.00776156971981301
-6.84908051361566e-05,-0.000128430941024771,-0.000277813680607419,0.00159818492450103,-0.00345630846878486,-0.00213333414242012,-0.00642641951920764
0.000342407125413502,-6.42216564821219e-05,0.00270720396973623,0.000346100226678026,0.00360157548797946,-0.000563316412158787,0.00162321832228818
0.00273504443999251,0.00274866404821905,0.00498740964375877,0.00289660907241895,0.00427591106795666,0.00539332726129738,0.000127366361017955
0.000273093467936247,0.000146383415020601,0.00165296817224281,0.00694658984799545,0.0048696124796217,-0.000305743614524179,0.00344123545874098
0.00265876013050176,0.00261299519179792,-0.00192393221841058,0.00145144118409846,0.00283866521913856,0.00586558780287971,-0.00117682431913035
0.000680596228544716,0.000419635288362752,-0.000611737461367223,-0.0011573218713492,-0.00280268234698178,0.00111405309784596,0.00220012781788714
-0.00183867394917242,-0.00176182545082293,-0.00281641588416948,-0.00289755763276212,-0.00396589851554863,0.00202237683681217,-0.00400615433082185
0.0011580777206277,0.00135131454143211,0.00118088045825226,0.0038305175627027,0.00185871982340435,0.000454471684498525,0.00298285083206506
0.000272294079286195,0.00014597874210498,0.000478208481573539,0.00219813651453649,-0.0011545262313557,0.000677716841247289,-0.00452861684593531
-0.00799539572086483,-0.00796868053761424,-0.0030003932400855,-0.00602730366880166,-0.00321805278346754,-0.00478265864649652,-0.00536070930202515
0.000411579097592096,0.000514843122127573,0.00118246450429949,0.00198393999663971,0.0044446926659687,-0.000905642941554596,-0.00278971239816217
6.85800500903055e-05,-0.000202228187621056,0.00219024431476811,0.000798885321350085,0.0054296172656314,-0.000957250154680178,-0.00368302406786292
0.00123363733005222,0.00114848022767111,0.00764617148030311,0.00286668583335015,0.00880072086918582,0.00244207443961919,0.00160708872286008
-0.00288085801822457,-0.00289670024930322,-0.000312260518386953,0.0057448837328522,0.00895295976300026,-0.00330583606609425,0.00189596285459803
0.000892581335651343,0.000966499368770357,-0.00191144190656978,0.000907994981669269,-0.00450184806139919,-0.00395086315931525,0.00278166676990343
-0.00295543017277994,-0.00282849131576279,-0.00109936080857853,0.00560768650290644,0.00272118627796636,-0.00711147925769229,-0.00939449769902634
-0.00199814032788087,-0.00197639474001576,0.00217604029966978,0.0159284543032525,0.00626233400351439,-0.000154202571082784,-0.0021246833924331
0.00158505942699827,0.00173648036984009,-0.00588453070653427,-0.00582657178662149,-0.00527464476310957,-0.00147714313622904,-0.000397799998327564
-0.00151609153152626,-0.00155160502151652,0.00122570640371622,-0.00270444781150747,-0.00917356389846136,-1.47089106583564e-05,-0.000493145717247234
-0.00449283631163028,-0.00448360624748378,-0.0119636565085028,-0.0136285117145754,-0.011451599521753,-0.00655962625543349,-0.000294272931610884
-0.00201102664772718,-0.00189582325264137,-0.000317859714928481,0.00288232457223714,-0.000828157397228857,-0.00390153218187939,-0.00516384381926605
0.000971345389631728,0.000994826057231446,-0.00209652086038092,0.00580865247840023,0.0074645959381221,0.000891424555375053,-0.00351273617805337
0.00221668142859083,0.00212579391166878,0.00614591341534299,0.0124792974261609,0.00889875595304535,0.00539839359610905,0.0032603702461147
-6.91969692003247e-05,-0.000102009115993784,0.00131639192412258,0.00470347995496301,0.00346682107520557,-7.38527892352181e-06,0.000313272305809686
0.00172848938530251,0.0016586748306695,0.00179185369698942,-0.00673416751784117,-0.00304166606437262,-9.60135896894698e-05,0.00408963012307062
0.00103566136229116,0.00101793423681196,0.00104517123589742,0.00138885839837677,-0.00191462262430897,0.00308259831121394,0.00134219490632104
0.00268771051840444,0.00278015280555399,0.00228641319217537,0.0059174254348715,0.00911473843652755,0.000559452928531989,0.000372031860599975
-0.00317088567879686,-0.00315944353644237,-0.00161509378375913,0.000210560411209038,0.00235347949225728,-0.000677272385078531,-0.00533413236608471
-0.00255781135615035,-0.00249209191292721,-0.00211654559695518,0.00324688922026795,0.00203287722036327,0.00360193864780411,0.00178988847952377
-0.00499619386383021,-0.00504018326317279,-0.00960340651347646,-0.0120171142253094,-0.0106482283886344,-0.00773438938635618,-0.00525712313371685
-0.00299578724070676,-0.00289422291470043,-0.00521441351914298,-0.00852830518309489,-0.00233839501406585,-0.000480767462043286,-0.00669835921751094
0.0004882982901947,0.000458031686974447,-0.00303082878994898,-0.00358216076265538,-0.00225499256591677,-0.00116219260321193,-0.00476424116438201
-0.00167515918282374,-0.00158998901798801,0.0020738147961481,0.00359379689856976,0.00546003838281806,-0.00522803231492475,-0.00361692831931437
-0.00405992437825448,-0.0040518541993908,-0.00433145987027617,0.00581773893258575,0.00196045594806282,-0.00689603802739258,-0.00126769133183435
0.0046884379643623,0.00467879880083233,0.00524443705908695,0.010697663803291,0.00420816016861503,0.00160310467245495,0.00237449830702552
0.00362369734507173,0.0036229555478875,0.00710636283101884,-0.000536260078948025,0.00194841160824377,0.00495037578702329,0.00135306649341427
0.00194579630537084,0.00181587120897486,0.000723645260862327,0.000263352383663928,-0.000350784884768585,0.00483704732115164,-0.000433135777156757
0.000138840680542485,0.000167452764757048,-0.00116100024213939,-0.00814702936664347,-0.00709466301179074,-0.00376508426077748,-0.00219507965639698
0.00374143026344737,0.00375102571581776,0.00462142093234874,0.00699161510232393,0.00292846641322209,0.004454185011602,0.00564611331546416
0.00207253960197246,0.0020829772803026,0.00438823750845607,0.00768085278537534,0.00413111134139021,0.000170349550281834,0.0032020576810865
-0.00110481988865507,-0.00114741520329087,-0.00471486608748917,-0.00348032970036716,-0.00525914304588881,-0.00102994633378017,-0.000237163525361517
0.00200158813417695,0.001794568675205,0.00126962340682812,0.000240179487336789,0.000458416355860081,-0.000622928227667519,-0.0058855832551874
-0.00442264558903094,-0.00432538243535419,-0.0065783569290101,-0.00421409657954808,-0.0109891215755953,-0.00467691879009413,-0.00440152859778875
0.000415454929116488,0.000473276146900847,-0.00328961291628715,-0.00627220428468611,-0.00119479653634613,0.00401648785347009,0.00532895532027222
-0.00221775681723274,-0.00232212625245154,-0.00107695605512736,-0.00782281829962361,-0.00613910629329606,-0.000683151433711782,-0.000839063301347753
-6.93842151189283e-05,-0.000120898180629769,-0.000349466212251404,0.00509639953454943,0.00148901653768596,-0.00115945488885894,-0.000326983666985914
-0.00326650045459387,-0.00329778118052149,-0.00371236033626055,0.00214994795886359,0.000125478386512556,-0.00474097049027211,-0.0109849219139124
0.00104365986164762,0.00100725605874796,0.00393231834960694,-0.00310328349577649,-0.000860739571844515,0.000739459929199437,0.00199976855051975
0.00360961102736729,0.00361031377541998,0.00436713328141192,-5.02422743080544e-05,0.00232945793154471,0.00240878614521511,0.00160406397179802
0.00821175645787381,0.00781785240320421,0.0036865819237395,0.00495890080624228,-0.00227563999760227,0.0114128674921194,0.00739876691815544
0.00295076556528673,0.00295391285880386,0.000441090227066621,-0.00453967875943739,-0.00166970423990453,0.000684621442140099,-0.00105235706721629
-0.0017145016715695,-0.00170134539257116,-0.000695653888145298,-0.00445340773927949,-0.00233867737514082,-0.00144340550872091,-0.000876335028487052
0.00164597801374983,0.00170134539257116,0.00114623747417752,0.00348398601084643,0.00477945389195855,0.00111219559589237,0.00723547464850682
0.0014380116834174,0.00136817140928702,-0.000433622462139294,-0.0032140933060818,0.00205925348753899,0.00170639719543875,0.00176561317460067
0.000410480952606318,0.000467870601033038,0.00176480673485058,0.00730557718469971,0.00611688146091649,0.00043349044979335,0.00117534594133861
-0.00397505834911316,-0.00398849930930822,-0.00402073678264836,-0.00437420057205262,-0.00735192462066925,-0.00219878089387393,-0.0073377712462479
0.00663908533537477,0.0066539340660543,0.00290750396090322,0.00655506204764844,0.00603540928169966,0.00932802255789733,0.00458142508099213
0.000954588917435828,0.000566976385076856,0.00261654910092002,0.0168828136028507,0.0114699643201082,0.00156687869801431,-0.00168915986884555
-0.000408997960711754,-0.000411483128139878,0.0036257166390059,0.004675817953121,0.0147273435670618,0.0025818102275621,0.00610092528129291
0.000545293449542072,0.000713129847276672,-0.00239960218161661,-0.0137216088117009,-0.0097940903496414,0.00181418451389304,0.00545483668042568
0.00489430655464351,0.00465937754544488,0.00495908754845376,0.0103213390989083,0.0127379173699707,0.00174576370773893,0.0023386332703148
0.000610107465625509,0.000454743896078913,0.00323263877928737,0.00364239352370355,0.00654915047870364,2.89496348746532e-05,0.00078989974116972
-0.00210305019677887,-0.00172001953537526,-0.00360714004880691,-0.00522737178123744,-0.00108281852746317,-0.00395939603549644,-0.00362478285298717
-0.00340136382349016,-0.00341238093553242,-0.00183371857546888,-0.00126726954645928,0.00339920325929333,-0.00463189694110699,-0.00067947804764179
-0.00156852079759223,-0.00157324779998325,-0.00576090988452815,-0.0125327805441966,-0.0111159169939148,-0.00329029441510587,0.000461746892501669
-0.00150262988453498,-0.00135570884020986,-0.000505783242737312,0.00292483771609398,0.00639167460697987,-0.00269145607351007,-0.00230213921480171
0.000683293501132498,0.000815477626430194,-0.00156737375910376,-0.00246092903337303,-0.00632235652359703,0.00096154206447574,-0.000349271771913351
-0.00396961714892696,-0.00392772761272564,-0.00452936962336725,-0.00633019113007194,-0.00742696066104487,-0.00524464509966682,-0.00316646958588329
0.0033546740117868,0.00323140617728823,0.00420686915076418,0.002438587792569,0.00482423848105751,-0.00084849250116692,0.00408304793238479
-0.00410931336430781,-0.00406849958047628,-0.00136146729422526,0.0020555711968937,-0.00327167338450063,-0.0032604746587257,-0.00865798687078456
0.000205867216372946,0.000331241606974064,-0.000318185519414094,-0.00363869217159873,-0.00284529975940639,-0.0011929859775619,-0.000528210874057411
0.000617347483337638,0.000634573224831403,-0.00174574852559717,0.00154543180253786,0.00178144204158537,-0.00239768215316705,-0.000105675663873761
-0.00550094215331515,-0.00549456997216557,0.000158166822526784,0.00251812295773668,0.00393584736847319,-0.00903348509766788,-0.00895240535843289
0.000895964772710978,0.00108101626045887,-0.00230196791935189,-0.000981086477770177,-0.00064330487044395,0.00312241690442683,0.00245838837642731
0.000137769511824981,-5.54083131083516e-05,-0.00227794702480999,-0.00530394990417182,-0.00167104775260141,9.71849991979745e-05,0.00529557833344274
0.00227046091549277,0.00225079887654367,0.00503967332369459,0.0110856669319697,0.00490077794331012,0.00492907543328647,0.00577627186866803
0.00151078177341796,0.00116952076797627,0.000274781058371421,0.000115356405954614,0.0019224613418547,0.000126449050498856,-0.00373274042968408
0.00458700698160586,0.00443541153143556,0.006961003759272,0.0170804174471098,0.0111156228207803,0.00518549079411912,0.0027504048480318
-0.00143545600368666,-0.00157722953871886,0.000680654709882322,0.0077155825647024,0.00476276730599756,0.00284465784420007,0.00378370307942788
0.000957199580810641,0.00117398894525644,0.00198621286914369,0.00325967211449996,0.00599368469189043,0.000715431594323857,0.00532716144003498
0.0012975928062785,0.00117261231120835,0.00028411074731638,0.0102119523044921,0.00615988919215282,0.00239334102983957,-0.00219368967188505
-0.00102427541475814,-0.000842676095882844,0.00461630550471792,0.00385073613519538,0.00018505278262837,-0.00100082429171122,0.000418216834095375
0.000136630687464889,9.16334113743034e-06,0.00127880011392367,0.00781990361323359,0.00359332096823373,0.000640348607042096,0.00263596458800963
0.000614607182934934,0.000549646865735554,-0.000234563676736244,0.00338923367287691,-0.000502959086499333,-0.00596298527842887,0.0050523759563057
-0.00451591598797113,-0.00456204752025036,-0.00732542404397218,-0.000769014638457577,-0.00238411153708817,-0.0069896331834709,0.00132170597033543
-0.00267811318866545,-0.00253324441248282,-0.000183282247939509,-0.00242722010099783,-0.000571688008440985,0.000558886117285606,-0.000466285012204359
-0.000619046001128887,-0.000479735785496427,-0.00158341311640253,0.00713256491494629,-0.00119487396516971,-0.0012896350182614,-0.00659439225431013
-0.00344614029104945,-0.00347572429517085,-0.00423392487815999,-0.00225154374430225,-0.00376222532893689,-0.00459055930144991,-0.00160098877830528
-0.000414336032445062,-0.000185217770321877,-0.000674627948872963,-0.00403286062036745,-0.00279284874195018,0.00430706395111313,2.61236432046452e-05
0.00138045300773637,0.00144378964265135,0.000478110671096932,0.00282259201275448,-0.00145876471911377,-0.000350750198561123,-0.0019000973197163
-0.00283198255238065,-0.00279691965689377,0.000208646708505622,0.0128401387002333,0.00156045963445561,-0.00375400518634184,-0.00318946088910188
0.000414937765289503,0.00055630245744176,0.000960183963533812,-0.00326215318550549,-0.000864736605960204,-0.00200991525526151,0.00709034179132217
-0.00408771830496613,-0.00391924271575483,-0.00708726048936636,-0.012993275652323,-0.0189565339838458,-0.00157024235779435,-0.00290680169514834
0.00166481725466389,0.00169217363769869,0.00120989494040957,-0.00497346579784708,-0.0019380857093505,-0.00446875072503872,0.00231568237615187
-0.000901431950927123,-0.000938709761340917,0.00298675171431384,0.00669107686303683,0.0104418896229834,-0.000747996876666601,-0.00297829203613409
-0.000902245263690482,-0.00105128512996666,-0.0032647028747208,-0.00137676672130116,-0.00491443699936545,-0.00135386078940902,-0.00171086440362922
0.00221944882340647,0.00212004356685203,0.00135002116204497,0.000911311356590616,0.000671574350437742,0.00039348927114391,0.00474132808448635
0.00124627863531229,0.00132738658965348,0.00173237317563446,-0.00218513187667568,0.00788728755336843,0.00378320664177068,0.00503910484024894
-0.000138398726952593,-8.34898769013215e-05,-0.00129899844579784,-0.010411542492629,-0.00613299165946524,-0.00258855370510691,-0.00145448274635074
-0.000623031414013153,-0.000612472179501999,0.00155665147124306,-0.000405837366248107,0.00286560189231033,0.00137435268487662,-0.0048113759182189
0.00518010620639586,0.00515715620509294,0.00610345264348222,0.0152493467629053,0.00405270777593181,0.00667867495540264,0.0023738419108903
0.000137769511824981,0.00012004746506511,-0.00172137888171653,0.00356283400606205,-0.00175928580813811,0.0015878844780155,-0.00213881507757829
0.000963855496306676,0.00102443422816778,0.00211745675000596,-0.00135984411714229,0.00349844633448604,0.00459214767089211,0.00170446681031455
0.00569528420425369,0.00571201486823503,0.00436095880356113,0.00233489651120866,0.0024841351484457,0.00867848523043202,0.00704783128054887
0.00170910996995621,0.00176860633223352,0.000687343061704482,-0.0052288722151328,-0.00777921968705031,-0.000354562783486667,0.00617567310303668
-0.000273261376205092,-0.000347975791722188,-0.00111536864396955,-0.00747540999879792,-0.0115928847925011,-0.00100527779262682,-0.00316908477788713
0.00129732700589541,0.00129971186663758,0.000834239946446935,0.00531861309733284,0.00363183962556612,0.00158137849323392,-0.000946660082056905
-6.82384250836332e-05,0.000128049171056244,0.000917581109365795,-0.0101413177977685,-0.00802493235601065,0.00223478613625749,0.00396996413961448
-0.00170747574182306,-0.00170256432607019,-0.00429248200659327,-0.00574763168520676,-0.00362622433620419,-0.0032173113047782,-0.00317815075963246
0.00068334019332561,0.000659401067944376,0.0025719274483702,-0.000142728909255929,0.000611102885090142,0.00158781184928758,-0.000430255578447003
6.83083438907661e-05,0.000173936129260976,-0.000707342922380505,-0.00431227873298301,0.000506059638584633,-0.00267488503057489,-0.00464130030180865
-0.00184596504065015,-0.00177740362693912,0.00125314655963349,0.00257482200221926,0.00581002556321453,-0.000562487987949556,-0.00352553778743969
0.00123102190350999,0.00120055184811152,0.00192596387715938,0.00221523006036328,-0.000173463547070485,-0.00184510783979253,-0.000720495523731213
0.00170724253574916,0.00156496702953746,0.00174984044399951,0.00742261415565793,0.000589653335618889,0.00100819164179367,0.00202128051397965
